country,name,phone,email,dealerNo,geoCodeLongitude,geoCodeLatitude,postcode,town,street,region,fax,websiteFullUrl
US,WAGNER MOTORSPORTS INTERNATIONAL LL,508-581-5950,motorsportsbdc@wagnermotors.com,112,-71.762254,42.299051,01605,WORCESTER,700 PLANTATION ST. ,MA,508-581-5975,https://www.wagnermotorsport.com
US,"PROGRESSIVE MOTORSPORTS, INC.",5187474693,promotor@albany.twcbc.com,3733,-73.573104,43.319024,12839,HUDSONFALLS,3058 STATE RT 4 ,NY,5187474806,https://www.progressivemotorsports.biz
US,RAZEE MOTORCYCLE SALES,4012958837,petetanner1@cox.net,2273,-71.465682,41.555743,02852,N KINGSTOWN,730 TOWER HILL ROAD ,RI,4012944738,https://www.razeemotorcycle.com
US,RONNIE'S CYCLE SALES OF BENNINGTON,8024478606,rcsbenningtonsale@yahoo.com,2552,-73.261583,42.877357,05201,BENNINGTON,2601 WEST ROAD ROUTE 9 ,VT,8024470514,https://www.ronniesbennington.com
US,MOTORSPORTS NATION,8605644223,KYLE@MOTORSPORTSNATION.NET,789,-71.927456,41.657067,06374,Plainfield,982 Norwich Rd ,CT,8605641241,
US,"EDELMANN SALES, INC.",5186635573,info@edelmannsales.com,1155,-73.47219,42.811847,12180,TROY,172 EDELMANN LANE ,NY,5186635099,https://www.edelmannsales.com
US,MANCHESTER HONDA KTM,(860) 645-3120,sales@hondaktm.com,3002,-72.551966,41.795275,06042,Manchester,30 Adams St ,CT,(860) 645-3129,https://www.hondaktm.com
US,TNT SPORT CYCLE,3157366207,tntsportcycle@aol.com,3029,-75.304981,43.136762,13492,WHITESBORO,415 ORISKANY BLVD ,NY,3157366207,https://www.tntcyclewfo.com
US,HONDA OF RIVERHEAD,6317275510,info@hondaofriverhead.com,2372,-72.692959,40.924433,11901,RIVERHEAD,1407 PULASKI STREET ,NY,6317275361,https://www.hondaofriverhead.com
US,Colonial KTM,(203) 401-2272,Sales@colonialpowerandsport.com,10224210,-73.06799,41.2287,06460,Milford,480 Boston Post Road ,CT,,https://www.colonialpowerandsport.com
US,DUTCHESSREC KTM,845-454-2810,jeffconston@dutchessrec.com,5429,-73.835677,41.670995,12603,POUGHKEEPSIE,737 FREEDOM PLAINS ROAD ,NY,,https://www.dutchessrec.com
US,MOTO FIT KTM,2037923900,mike@motofit.com,514,-73.493644,41.387258,06811,DANBURY,10 MILL PLAIN RD ,CT,2037923904,https://www.motofit.com
US,JIM MORONEYS,8455645400,moroneys@hvc.rr.com,1781,-74.077846,41.488243,12553,NEW WINDSOR,833 UNION AVENUE ,NY,8455670848,https://www.moroneysharleydavidson.com
US,WHEEL-A-WAY KTM,3155925311,WHEELAWAY@WINDSTREAM.NET,2028,-76.394566,43.30636,13069,FULTON,947 S. 1ST ST. ,NY,3155986666,
US,HMC Racing LLC.,+1 920 242 9639,parts@hmcracing.com,8736,-76.573,43.16812,54230,Cato,Reifs Mills Road 14245 ,,,#
US,Shelby's Powersports KTM,(718) 828-8599,info@shelbyspowersports.com,9068,-73.842229,40.839332,10461,Bronx,1444 Commerce Ave ,NY,(718) 828-8538,https://www.shelbyspowersports.com
US,TOWN AND COUNTRY CYCLE CENTER,9738752111,towncountrycycle2@earthlink.net,4127,-74.58953,41.177267,07419,HAMBURG,115 RTE 23 NORTH ,NJ,9738758968,https://www.townandcountrycyclecenter.com
US,The Motorcycle Mall,(973) 751-4545,info@motorcyclemall.com,5414,-74.146629,40.802463,07109,BELLEVILLE,655 WASHINGTON AVE ,NJ,,https://www.motorcyclemall.com
US,Hanover Powersports KTM,9734281735,sales@hanoverpowersports.com,3116,-74.375443,40.808086,07936,EAST HANOVER,210 ROUTE 10 WEST ,NJ,9734283807,https://www.hanoverpowersports.com
US,"ITHACA RECREATION SPORTS, INC.",6075647913,irs@clarityconnect.com,1372,-76.60462,42.356991,14867,NEWFIELD,1906 ELMIRA ROAD ,NY,6075649048,https://www.ithacarecreation.com
US,Xtreme Machines KTM,(732) 786-9696,info@XtremeMachines.us,7586,-74.432646,40.262553,08535,Millstone Township,700 State Route 33 ,NJ,(732) 786-9020,https://www.XtremeMachines.us
US,TWO JACKS CYCLE AND POWERSPORTS,5708242453,BILLDAVIS@TWOJACKS.COM,5474,-75.865709,41.237741,18702,WILKES BARRE,338 COAL STREET ,PA,5708248774,https://www.twojacks.com
US,KTM of Western New York,5853357100,mmarcus@maddiesmotorsports.com,7131,-77.699878,42.549698,14437,DANSVILLE,116 CLARA BARTON ST ,NY,5853358992,
US,"SCOTT POWERSPORTS, INC.",6102824800,scottpowersports@aol.com,3235,-75.379632,40.492092,18036,COOPERSBURG,1675 RTE 309 ,PA,6102821613,https://www.scottpowersports.com
US,NEW EGYPT CYCLE AND PERFORMANCE,6098590333,taylortoussaint44@yahoo.com,2964,-74.741514,39.927714,08088,VINCENTOWN,2044 ROUTE 206 ,NJ,6098590458,https://www.mthollykawasaki.com
US,HEBELER SALES AND SERVICE KTM,7166258744,INFO@HEBELERS.COM,4041,-78.77339,43.113981,14094,LOCKPORT,6466 MAIN ROAD ,NY,7166256016,
US,SCHAEFFER'S MOTORSPORTS KTM,5709684336,,1062,-76.079585,40.64115,17961,Orwigsburg,1194 Centre Tpke ,PA,5709684338,https://www.schaeffersktm.com
US,DHY MOTORSPORTS KTM,(856) 848-8500,sales@dhy.com,4058,-75.112264,39.828756,08096,DEPTFORD,1300 CLEMENTS BRIDGE ROAD ,NJ,(856) 848-0062,https://www.dhy.com
US,Crossroad Powersports KTM,(610) 446-2002,crossroadpowersports@gmail.com,9059,-75.287471,39.966904,19082,Upper Darby,8738 W Chester Pike ,PA,(610) 446-3368,https://www.crossroadpowersports.com
US,CANYON MOTORSPORTS,8144352878,sales@canyonmotosports.com,1382,-77.570815,41.749173,16921,Gaines,1572 US RT Route 6 ,PA,8144351333,https://www.canyonmotorsports.com
US,SOLID PERFORMANCE KTM,4845930095,SALES@SOLID-PERFORMANCE.COM,677,-75.697185,39.997786,19335,DOWNINGTOWN,106 ROBBINS ROAD ,PA,4845930096,https://www.solid-performance.com
US,"B&B CYCLE & MARINE, INC.",8564551144,bvittorini@vineland.org,2038,-75.222388,39.399579,08302,BRIDGETON,219 BRIDGETON FAIRTON ROAD ,NJ,8564516949,https://www.bbcyclesuzuki.com
US,B & B SALES & SERVICE,7178985764,bbshenigo@yahoo.com,230,-76.424906,40.104627,17545,Manheim,343 Champ Blvd ,PA,7178989867,https://www.bblancasterpa.com
US,KTM OF CAMP HILL,7177616192,info@yamahatriumphofcamphill.com,1086,-76.937281,40.215954,17011,CAMP HILL,3809 HARTZDALE DR. ,PA,7177616195,https://www.yamahatriumphofcamphill.com
US,Legends Powersports KTM,(814) 268-1111,mstern@legendscycles.com,7432,-78.773228,41.212415,15824,Brockway,7377 Route 219 ,PA,(814) 268- 1629,https://www.legendscycles.com
US,B & E MOTORSPORTS,4108226855,bemotorsports@goeaston.net,3710,-76.059301,38.810809,21601,EASTON,9541 OCEAN GATEWAY ,MD,4108273792,https://www.bemotorsports.net
US,"ELLICOTT CITY MOTOR SPORTS, INC.",4102032119,mike@ellicottcitymotorsports.com,3099,-76.859678,39.280271,21042,ELLICOTT CITY,3275 BETHANY LANE ,MD,4102031394,https://www.ellicottcitymotorsports.com
US,FIVE STAR KTM,(814) 695-2453,,5407,-78.440698,40.422538,16635,Duncansville,499 RT 764 ,PA,,https://www.fivestarduncansville.com
US,FIVE STAR CYCLE,8147632453,dan@fivestarcycle.com,2156,-80.167754,41.764759,16433,SAEGERTOWN,21114 FRY ROAD ,PA,8147633190,https://www.fivestarcycle.com
US,JT Motorsports KTM Husqvarna,(301) 846-4318,sales@jtmotorsports.net,3327,-77.385629,39.397035,21704,Frederick,1557 Tilco Dr ,MD,(301) 846-0917,https://www.jtmotorsports.net
US,Stiller Motorsports KTM,7245451070,stevestiller@comcast.com,3433,-79.469399,40.79497,16201,Kittanning,13298 US Route 422 ,PA,7245451080,https://www.stillermotorsports.com
US,"CERNICS, INC.",(814) 539-4114,ed@cernics.com,1169,-78.872472,40.293553,15904,JOHNSTOWN,132 BELMONT STREET ,PA,(814) 539-0909,https://www.cernics.com
US,KTM OF NORTHEAST MICHIGAN,8109899050,M.MINJOE@GRACEPERFORMANCE.COM,4008,-82.544333,42.969298,48074,KIMBALL,2203 WADHAMS ROAD ,MI,,
US,RIDERSVILLE CYCLE,3042581449,polaris5@earthlink.net,3940,-78.257655,39.576034,25411,BERKELEY SPRINGS,75 Goodtimes Drive ,WV,3042582865,https://www.ridersvillecycle.com
US,Moto Member KTM,(703) 552-9988,sales@motomember.com,9625,-77.721496,39.144151,20132,Purcellville,405 Browning Ct ,VA,(540) 751-9656,https://www.motomember.com
US,LINWOOD CYCLE SALES,9896974425,linwoodcycle@yahoo.com,4024,-83.973108,43.782522,48650,PINCONNING,1517 NORTH HURON RD  M-13 ,MI,9896975791,#
US,BENTLEY'S KTM,7243252344,sales@bentleysmotorcycles.com,2861,-79.676167,40.425585,15668,MURRYSVILLE,4451 WILLIAM PENN HWY ,PA,7247333826,https://www.bentleysmotorcycles.com
US,KTM of Pittsburgh,7247791901,cartney_michael@yahoo.com,2138,-80.083784,40.655014,15086,Warrendale,65 Warrendale Bayne Rd ,PA,7249400040,https://www.ktmofpittsburgh.com
US,POINT VIEW CYCLE,3305339335,pointviewcycle@yahoo.com,2911,-80.800787,40.987946,44406,CANFIELD,9026 YOUNGSTOWN-SALEM ROAD ,OH,3305339435,https://www.pointviewcycle.com
US,"Race-Driven, Inc.",9062287010,rd4@race-driven.com,1160,-87.068111,45.745452,49829,Escanaba,1419 Ludington St ,MI,9062289045,https://www.race-driven.com
US,MAGIC RACING,5862549117,mike@magicracing.com,2130,-83.033051,42.662717,48317,SHELBY TOWNSHIP,50126 VAN DYKE AVE. ,MI,5862548599,https://www.magicracing.com
US,EXTREME POWERSPORTS,5408914009,info@extremepowersport.com,1259,-77.493408,38.261772,22408,Fredericksburg,4106 Lafayette Blvd ,VA,5408915730,https://www.extremepowersport.com
US,BARNES BROS. MOTORCYCLES,7247467100,brad@barnesbrosmotorcycles.com,1415,-80.203141,40.257784,15317,Canonsburg,589 W Pike St ,PA,7247464521,
US,RECKER MOTOR SPORTS,9897729286,kasey@reckermotorsports.net,1701,-84.7959,43.597546,48858,MOUNT PLEASANT,1604 W. HIGH ST ,MI,9897729227,https://www.reckermotorsports.net
US,HOLESHOT ENGINEERING,3302537455,claidig@neo.rr.com,2429,-81.491186,41.062384,44306,AKRON,364 S. ARLINGTON STREET ,OH,3302537686,https://www.ktmamerica.com
US,WAYNESBURG KTM HUSQVARNA,7248521226,BRIAN@WAYNESBURGYAMAHA.COM,3628,-80.150263,39.898616,15370,WAYNESBURG,100 ELM DRIVE ,PA,7248521202,
US,Johnny K's KTM,2164339011,michaelc@johnnykspowersports.com,9096,-82.111964,41.393741,44035,Elyria,3000 Midway Blvd ,OH,2164339018,https://www.johnnykspowersports.com
US,MORGANTOWN KTM,3042969055,morgantownktm@mountain.net,68,-79.921477,39.648808,26505,MORGANTOWN,526 MILEGROUND ROAD ,WV,3042966424,https://www.morgantownpowersports.com
US,Finger Lakes KTM,5859242554,gmarcus@maddiesmotorsports.com,629,77.80191,43.2171,14559,Spenceport,5121 West Ridge Rd. ,NY,5857423758,https://www.maddiesmotorsports.com
US,PEACOCK LTD,2317454606,jfaiella@peacockltd.com,1423,-85.841141,43.983516,49304,BALDWIN,276 S. M-37 ,MI,2317458651,https://www.peacockltd.com
US,Moto Richmond KTM,(804) 230-1000,chelsea@motorichmond.com,8776,-77.506761,37.505209,23225,Richmond,6000 Midlothian Turnpike ,VA,(804) 230-1015,https://www.motorichmond.com
US,ACTION EXTREME SPORTS,(330) 365-9022,sales@aesracing.com,2882,-81.481531,40.491006,44663,NEW PHILADELPHIA,241 16TH ST. SW ,OH,,https://www.aesracing.com
US,Trojan Powersports,734-457-6686,SALES@TROJANPOWERSPORTS.COM,10387210,-83.42091,41.91189,48161,Monroe,1090 S. TELEGRAPH RD ,MI,734-457-0644,
US,BLUE RIDGE POWERSPORTS KTM,5404347345,mitch@blueridgepowersports.com,7166,-78.918922,38.389231,22801,HARRISONBURG,20 HERITAGE DRIVE ,VA,5404348982,https://www.blueridgepowersports.com
US,"U-WIN MOTORSPORTS, LLC.",2317578946,uwinmotorsports@yahoo.com,2462,-86.336259,43.956056,49431,LUDINGTON,2284 W. U.S. 10 ,MI,2317573537,https://www.uwinmotorsports.com
US,KTM of Lansing,(517) 646-9850,INFO@FULLTHROTTLEMOTORSPORTS.COM,4073,-84.650055,42.680881,48821,DIMONDALE,9555 WOODLANE DRIVE ,MI,(517) 646-9840,https://www.fullthrottlemotorsports.com
US,TC POWERSPORTS KTM,5177643600,BETH@HOLIDAYPOWERSPORTS.COM,1823,-84.331394,42.233761,49254,MICHIGAN CENTER,4501 PAGE AVE ,MI,5177643702,
US,Pony Powersports KTM,(419) 524-2222,sales@ponypowersports.com,3926,-82.496371,40.763405,44905,MANSFIELD,327 ASHLAND ROAD ,OH,(419) 522-2287,https://www.ponypowersports.com
US,Village Motorsports of Grand Rapids KTM,6163648481,sales@villagemotorsports.net,823,-85.628976,43.030628,49525,GRAND RAPIDS,3700 PLAINFIELD AVENUE ,MI,6163644745,https://www.villagemotorsports.net
US,BABBITT'S SPORTS CENTER,2317379241,EBABBITT@BABBITTSONLINE.COM,1275,-86.224406,43.185528,49444,MUSKEGON,3712 AIRLINE ROAD ,MI,2317339617,
US,"CHAMPIONSHIP POWERSPORTS, INC.",4193358600,sales@championshippowersports.com,49,-84.149673,41.584022,43567,WAUSEON,7755 STATE ROUTE 108 ,OH,4193358631,https://www.championshippowersports.com
US,Team Motorsports KTM,(920) 983-8326,info@team-motorsports.com,8877,-88.123291,44.424902,54115,De Pere,1890 Mid Valley Dr ,WI,(920) 983-8561,https://www.team-motorsports.com
US,"LAKE CYCLE, INC.",6168463770,lakecyc@sbcglobal.net,797,-86.193805,42.990631,49417,GRAND HAVEN,12200 WEST OLIVE ROAD ,MI,6168424060,#
US,ZEIGLER MOTORSPORTS,2693815800,jr@zeigler.com,5546,-85.529331,42.25212,49048,Kalamazoo,5001 Park Circle Dr ,MI,,#
US,WHEELSPORTS KTM,6148640010,wwilson@ktmwheelsports.com,1399,-82.784904,39.955173,43068,Reynoldsburg,7959 E Main St ,OH,6148640608,https://www.ktmwheelsports.com
US,"ATHENS SPORT CYCLES, INC.",7405921692,cycles@frognet.net,324,-82.09846,39.352674,45701,ATHENS,165 COLUMBUS ROAD ,OH,7405922777,https://www.athenssportcycles.com
US,BREWER CYCLES,2524928553,brewer@brewercycles.com,2472,-78.372588,36.34943,27537,HENDERSON,420 WARRENTON ROAD ,NC,2524927225,https://www.brewercycles.com
US,Motosport Roanoke KTM,5403668500,brian.thompson@motosportroanoke.com,3988,-79.981176,37.331993,24019,ROANOKE,5120 PETERS CREEK ROAD ,VA,5405633054,https://www.motosportroanoke.com
US,"APPALACHIAN OFFROAD MC, LLC.",3049320437,sales@aomc.mx,849,-81.62414,38.34871,25301,Charleston,702 Morris Street ,WV,8668492701,https://www.aomc.mx
US,Garcia Moto,9198345111,GARRETT@CAPITOLBMW.COM,831,-78.557275,35.899697,27616,RALEIGH,8821 WADFORD DRIVE ,NC,,https://www.garciamoto.com
US,"FRAZIER MOTORSPORTS, INC.",5742585188,lisa@fraziermotorsports.com,2837,-86.214482,41.657537,46544,MISHAWAKA,2703 LINCOLN WAY WEST ,IN,5742585190,https://www.fraziermotorsports.com
US,Action Power Sports KTM,2625473088,sales@actionps.com,549,-88.19803,43.016709,53186,Waukesha,S14 W22605 Coral Dr. ,WI,2625477961,https://www.actionps.com
US,REHMERT CYCLE SALES & SERVICE,9375264741,rehmerts@earthlink.net,598,-84.460962,40.245697,45380,VERSAILLES,11136 STATE ROUTE 47 E ,OH,9375263720,
US,Sport Durst KTM,(919) 794-8400,sportdurst1@gmail.com,2910,-78.972812,35.963048,27707,DURHAM,4503 DURHAM CHAPEL HILL RD ,NC,(919) 493-1850,https://www.sportdurstpowersports.com
US,KRW CYCLE KTM,9374770522,krwcycles@gmail.com,423,-84.267273,39.848652,45415,Dayton,8500 N. Main St. ,OH,,
US,"CLINTON COUNTY MOTORSPORTS, INC.",9372832220,sales@clintoncountymotorsports.com,3858,-83.846307,39.525648,45177,WILMINGTON,6002 US 68 N. ,OH,9372832219,https://www.clintoncountymotorsports.com
US,Nextgen Powersports KTM,7157232237,nick.gorres@nextgen-companies.com,2321,-91.387817,44.980051,54729,Chippewa Falls,9443 WI-124 ,WI,7157232485,https://www.nextgen-powersports.com
US,"ROB'S PERFORMANCE MOTOR SPORTS, LLC.",9206993288,rob@robsperformance.com,1616,-88.769905,43.069094,53038,Johnson Creek,601 HWY Y ,WI,9206993287,
US,KEVIN POWELL MOTORSPORTS OF GREENSBORO,3368524228,TOM@KPMOTO.COM,287,-79.934361,36.073385,27409,GREENSBORO,6371 BURNT POPLAR ROAD ,NC,3368526150,
US,Cycle Sport KTM,(219) 962-4770,mmm@csyamaha.com,7908,-87.235918,41.551329,46342,Hobart,8544 E Ridge Rd ,IN,(219) 962-8988,https://www.cyclesportyamaha.com
US,WOODSTOCK KTM,(815) 337-3511,d.smith2@windycityhd.com,2112,-88.431475,42.289379,60098,WOODSTOCK,2235 SOUTH EASTWOOD DR ,IL,(815) 337-3571,https://www.woodstock-ktm.com
US,BROTHERS MOTORSPORTS,2184542767,brian@brothersmotorsports.com,2845,-94.234857,46.352537,56425,BAXTER,7915 State Hwy 210 ,MN,2188517159,https://www.brothersmotorsports.com
US,MOTOR CYCLE CENTER,6307822010,info@teammcc.com,4061,-87.967522,41.88998,60181,VILLA PARK,443 E. Saint Charles Rd ,IL,6307822015,https://www.teammcc.com
US,CYCLE SPECIALTIES,513-860-3232,"CYCLESPECOFFICE@YAHOO.COM, office@cyclespecialtiesus.com",5433,-84.486358,39.309275,45014,FAIRFIELD,7220 DIXIE HWY ,OH,,#
US,LARSON'S CYCLE,7636895589,mlarson@larsonscycle.com,1954,-93.214103,45.570769,55008,CAMBRIDGE,205 SOUTH GARFIELD STREET ,MN,7636891909,https://www.larsonscycle.com
US,Westfield Powersports,3178674422,ceo811@aol.com,942,-86.136092,40.050413,46074,WESTFIELD,18128 MARKET COURT ,IN,3178672220,https://www.westfieldyamaha.com
US,Indian Motorcycle of Northern Kentucky,859-534-2240,info@indianofnky.com,10216010,-84.629796,38.929603,41094,Walton,10855 Dixie Hwy ,KY,,https://www.indianofnky.com
US,KTM OF LUMBERTON,9107381454,,1615,-78.999905,34.65381,28358,LUMBERTON,4401 FAYETTEVILLE ROAD ,NC,9107382446,
US,SPYKES,7655860950,spykesktm@gmail.com,3721,-86.852531,40.417095,47905,Lafayette,3477 South St ,IN,7654494926,
US,Moon Motorsports KTM,763-295-2920,info@moonmotorsports.com,8079,-93.813442,45.300773,55362,Monticello,3613 Chelsea Rd W ,MN,763-295-5254,https://www.moonmotorsports.com
US,CROSSTOWN CYCLE,9524058269,PAT@CROSSTOWNCYCLE.COM,1060,-93.286443,44.830308,55420,BLOOMINGTON,9521 GARFIELD AVE. S ,MN,9522367376,
US,Dreyer South Powersports,3175353700,STEVE@DREYERSOUTH.COM,3777,-86.08847,39.564519,46184,WHITELAND,595 E. TRACY ROAD ,IN,3175353702,
US,CAROLINA KTM,7046641683,smiller@carolinaktm.com,146,-80.918055,35.600829,28117,Mooresville,1281 River HWY ,NC,7047990845,https://www.carolinaktm.com
US,RIDE CENTER USA,6064362755,HARRY@RIDECENTERUSA.COM,3336,-83.239194,37.293653,41701,HAZARD,3904 NORTH KY HWY 15 ,KY,6064390137,
US,CYCLE CITY,5072881084,SALES@CYCLECITYROCHESTER.COM,1512,-92.465091,43.941195,55904,ROCHESTER,5600 HWY 63 SOUTH ,MN,5072885973,
US,Redline Powersports,843-236-0758,jonathan@redlinepowersports.net,10221610,-78.75803,33.79271,29579,Myrtle Beach,4663 Hwy 501 ,SC,,https://www.redlinepowersports.net
US,LEXINGTON MOTORSPORTS,8592530322,ASHORT@LEXMOTORSPORTS.COM,3247,-84.40976,38.01688,40509,LEXINGTON,2049 Bryant Road ,KY,8592558655,https://www.lexingtonmotorsports.com
US,10 Cycles KTM Husqvarna,(980) 339-8210,bd@10cyclesusa.com,9122,-80.733636,35.130372,28105,Matthews,10501 Monroe Rd ,NC,(980) 339-5005,https://www.10cyclesusa.com
US,FUN CYCLES,8288744680,funcycles@embarqmail.com,4102,-81.557062,35.727562,28690,Valdese,517 Abees Grove Church Rd ,NC,8288741101,https://www.funcycles.biz
US,JIM'S MOTORCYCLE SALES OF J.C.,4239265561,,985,-82.397726,36.309591,37604,JOHNSON CITY,2804 WEST MARKET STREET ,TN,4239269010,https://www.jimsmotorcyclesales.com
US,ROCK HILL KTM,803-324-8800,joseph@rockhillpowersports.com,5430,-80.985674,34.968396,29730,ROCK HILL,808 RIVERVIEW ROAD ,SC,,https://www.rockhillpowersports.com
US,CC POWERSPORTS,8129481621,tina@ccpowersports.com,2397,-85.753718,38.306073,47129,Clarksville,700 US 31 East ,IN,5029571726,https://www.ccpowersports.com
US,STARR CYCLE,5073851990,starrcycle@yahoo.com,551,-94.007387,44.180217,56003,NORTH MANKATO,200 PIERCE AVENUE ,MN,5073857963,https://www.starr-cycle.com
US,"COMMONWEALTH MOTORCYCLES, INC.",5025682666,amanda@commoto.com,2621,-85.74121,38.252444,40202,LOUISVILLE,625 EAST JEFFERSON ST ,KY,5025689424,https://www.commoto.com
US,Thompson's Motorsports,(812) 232-7433,chad@thompsonsmtorsports.com,7309,-87.421324,39.424034,47802,Terre Haute,250 W. Honey Creek Parkway ,IN,(812) 232-4316,https://www.thompsonsmotorsports.com
US,KTM of North East Arkansas*****,8709352887,jonesborocycle@yahoo.com,7169,0.0,0.0,72401,JONESBORO,2800 FAIR PARK BLVD. ,AR,8709352889,https://www.jonesborocycle.com
US,Crosley MotorWorks LLC,,rkbruce@crosleybrands.com,8955,0.0,0.0,40204,Kentucky,East Oak St. Louisville 1220 ,,,#
US,"WORLD OF POWERSPORTS-PEORIA, INC.",3096856284,MATTJ@WORLDOFPOWERSPORTS.COM,2811,-89.625794,40.782346,61615,PEORIA,2100 W PIONEER PARKWAY ,IL,3096859829,
US,EUROSPORT KTM OF ASHEVILLE,8282556600,thomas@eurosportasheville.com,1989,-82.543591,35.56997,28803,ASHEVILLE,30 BRYSON ST SUITE 160 ,NC,8282556160,
US,McGrath Powersports KTM,(319) 393-1205,admin@mcgrathpowersports.com,8876,-91.668406,42.02563,52402,Cedar Rapids,4645 Center Point Rd Ne ,IA,(319)393-1025,https://www.mcgrathpowersports.com
US,"OWEN MOTOR SPORTS, INC.",2173485500,info@owenmotorsports.com,1983,-88.25167,39.485457,61920,CHARLESTON,11660 OLD STATE ROAD ,IL,2173454577,https://www.owenmotorsports.com
US,MOUNTAIN MOTORSPORTS,8659327433,JUSTIN@MTN-MOTORSPORTSTN.COM,4092,-83.613155,35.981448,37764,KODAK,3422 ADVENTURE LANE ,TN,8659320087,
US,WORLD OF POWERSPORTS-DECATUR,2174236521,mattj@worldofpowersports.com,3202,-88.926853,39.871642,62526,DECATUR,2635 N. 22ND STREET ,IL,2172332453,https://www.worldofpowersports.com
US,Foothills Motorsports KTM,864-527-7433,harrison@foothillsmotorsports.com,9293,-82.474384,34.781458,29673,Piedmont,104 Halter Dr ,SC,864-295-1681,https://www.foothillsmotorsports.com
US,SPORTCYCLE KTM,8656817895,sportcycle@bellsouth.net,4011,-84.085532,35.756068,37737,Friendsville,2887 W Lamar Alexander Pkwy ,TN,8656817895,#
US,Pro Motorsports KTM,(319) 758-6117,promotorsports91@yahoo.com,427,-91.200398,40.827181,52655,West Burlington,3610 Mt W Mount Pleasant St ,IA,(319) 758-6119,https://www.promotorsportsiowa.net
US,EVANSVILLE SUPERBIKE SHOP,8124771740,superbike@sigecom.net,912,-87.474692,37.994153,47715,EVANSVILLE,1980 N. Burkhardt Road ,IN,8124010599,https://www.esuperbike.com
US,FULL THROTTLE MOTORSPORTS,7012221999,greenforsale@yahoo.com,1977,-100.762367,46.793154,58504,BISMARCK,1101 AIRPORT ROAD ,ND,7012221998,https://www.fullthrottlemotorsports.org
US,KTM OF SOUTHERN ILLINOIS,6185481360,atvsandmore@aol.com,3129,-88.958232,38.625351,62881,SALEM,1307 W. MAIN STREET ,IL,8669295992,https://www.atvsandmor.com
US,"NORTHERN POWER SPORTS, INC.",9074522762,craig@northernpowersports.com,616,-147.75853,64.813461,99701,FAIRBANKS,1980 VAN HORN RD. ,AK,9074510432,https://www.northernpowersports.com
US,AUGUSTA KTM,7067931610,augustakawasaki@bellsouth.net,2890,-82.01698,33.427664,30906,AUGUSTA,2531 PEACH ORCHARD ROAD ,GA,7067934377,https://www.augustakawsuz.com
US,HICKLIN POWER SPORTS KTM,5159864880,HICKLIN3160@GMAIL.COM,3767,-93.776323,41.662437,50111,GRIMES,3160 SE GRIMES BLVD #700 ,IA,5159864864,
US,Moto Sports,5152858014,motosports@juno.com,3226,-93.613874,41.526912,50315,DES MOINES,122 SOUTHEAST ARMY POST RD BLDG #2,IA,5152561860,https://www.motosportspps.com
US,EMPIRE MOTORSPORTS,6059775511,EMPIREMOTORSPORTSSF.@GMAIL.COM,3860,-96.710768,43.584277,57104,SIOUX FALLS,3500 N. CLIFF AVE. SUITE 100 ,SD,6059775517,
US,CASTLE POWERSPORTS,6158594471,cpsservice@comcast.net,867,-86.676204,36.309614,37115,MADISON,2410 GALLATIN ROAD NORTH ,TN,6158594542,https://www.castlepowersports.com
US,MOTO EUROPA KTM,3145343410,info@motoeuropastl.com,1300,-90.228742,38.637081,63103,ST. LOUIS,3410 LOCUST STREET ,MO,3145343422,https://www.motoeuropastl.com
US,SLOAN'S MOTORCYCLE & ATV,6158930150,bill@sloanscycle.com,3364,-86.433154,35.884305,37129,MURFREESBORO,2233 NW BROAD ST. ,TN,6152256008,https://www.sloanscycle.com
US,HONDA YAMAHA OF SAVANNAH,9129277070,hondayam@bellsouth.net,3577,-81.150729,31.982884,31419,SAVANNAH,11512 ABERCORN EXT. ,GA,9129271115,https://www.hondayamahaofsavannah.com
US,Mountain Motorsports,6785097448,bufordesales@mountainmotorsports.com,77,-83.996456,34.086164,30518,Buford,1700 Horizon Pkwy ,GA,7706824811,
US,"Mtn. View Motorsports, LLC.",423-468-4104,justin.prann@pandorasmotorsports.com,625,-85.23221,34.994884,37412,Chattanooga,5337 Ringgold Rd ,TN,423-468-4089,https://www.pandorasmotorsports.com
US,PERFORMANCE CYCLE INC..,7062265269,percycl@alltel.net,2381,-84.96259,34.786614,30721,DALTON,1008 NORTH GLENWOOD AVENUE ,GA,7062263973,https://www.performancecyclega.com
US,BIG ST. CHARLES KTM,6369466487,INFO@BIGSTCHARLESMOTORSPORTS.COM,4005,-90.561625,38.794562,63301,ST. CHARLES,3830 WEST CLAY ST. ,MO,6369467307,
US,KTM Roswell,7706640820,roswellesales@mtn-motorsports.com,550,-84.339899,34.04402,30076,Roswell,10885 Alpharetta Hwy ,GA,7706646198,https://www.mmsroswell.com
US,SOUTHERN MOUNTAIN ADVENTURES,7707614800,ryanhardwick111@gmail.com,1407,-84.018961,33.657315,30094,CONYERS,899 IRIS DR. S.E. ,GA,7707614900,https://www.mmsconyers.com
US,NISHNA VALLEY CYCLE,7122436343,dennis@nishnavalleycycle.com,1181,-94.977755,41.403968,50022,ATLANTIC,2500 E 7TH STREET ,IA,7122436845,https://www.nishnavalleycycle.com
US,Wooly's Cycles of Atlanta,7709849844,sales@woolyscycles.com,9409,-84.496808,33.914129,30060,Marietta,1581 Cobb Pkwy S ,GA,7709849824,https://www.woolyscycles.com
